purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region
113645,CUST2253,2022-12-16,120.28,Home,3,High Value,0,West
113646,CUST1214,2023-02-10,156.14,Home,6,High Value,0,East
113647,CUST1289,2024-05-28,101.95,Clothing,5,High Value,0,Central
113648,CUST2118,2022-09-12,103.0,Home,4,High Value,0,Central
113649,CUST2371,2022-07-21,87.24,Sports,8,High Value,0,East
113650,CUST2075,2024-06-02,142.38,Sports,6,High Value,1,Central
113651,CUST2645,2024-11-26,160.15,Home,4,High Value,1,West
113652,CUST0429,2022-12-19,103.88,Home,3,High Value,1,North
113653,CUST0194,2024-09-13,171.81,Sports,3,High Value,0,West
113654,CUST2422,2022-09-03,199.7,Electronics,2,High Value,0,West
113655,CUST0351,2023-04-18,36.27,Clothing,2,Occasional,0,East
113656,CUST2569,2022-01-14,158.54,Electronics,7,High Value,0,Central
113657,CUST2206,2022-01-08,53.65,Home,10,High Value,0,West
113658,CUST0840,2022-01-04,95.84,Electronics,4,High Value,0,West
113659,CUST2685,2023-09-12,151.16,Home,4,High Value,0,South
113660,CUST1377,2022-05-27,191.12,Clothing,5,High Value,0,Central
113661,CUST2364,2023-10-22,49.5,Electronics,4,High Value,0,North
113662,CUST2376,2022-01-07,65.96,Sports,1,Occasional,0,East
113663,CUST2421,2023-10-20,127.16,Electronics,5,High Value,0,Central
113664,CUST1462,2022-05-11,21.25,Clothing,6,High Value,0,East
113665,CUST2320,2024-06-09,186.41,Sports,3,High Value,1,East
113666,CUST1435,2024-06-08,87.85,Sports,4,High Value,1,West
113667,CUST2664,2024-12-25,119.92,Sports,7,High Value,0,North
113668,CUST0268,2023-04-08,108.35,Clothing,8,High Value,0,Central
113669,CUST1402,2023-12-17,166.8,Home,1,High Value,1,Central
113670,CUST0918,2024-09-23,198.44,Electronics,3,High Value,0,West
113671,CUST1671,2022-10-07,176.58,Clothing,8,High Value,0,South
113672,CUST2967,2022-09-07,148.87,Electronics,7,High Value,0,East
113673,CUST0563,2024-10-27,103.78,Electronics,3,High Value,0,Central
113674,CUST0814,2023-12-26,80.85,Sports,4,High Value,1,West
113675,CUST0046,2024-03-23,198.61,Sports,1,High Value,0,East
113676,CUST2128,2024-08-18,66.52,Clothing,2,Occasional,0,North
113677,CUST0995,2024-01-26,109.65,Home,6,High Value,0,West
113678,CUST2723,2023-03-26,141.49,Sports,7,High Value,0,North
113679,CUST2914,2022-09-17,89.4,Sports,5,High Value,0,North
113680,CUST1462,2022-09-19,93.43,Home,7,High Value,0,North
113681,CUST0923,2022-06-09,147.6,Electronics,6,High Value,0,North
113682,CUST2877,2024-11-07,46.05,Clothing,7,High Value,0,South
113683,CUST2960,2023-04-21,82.17,Electronics,6,High Value,0,East
113684,CUST0395,2023-04-01,161.66,Clothing,5,High Value,0,Central
113685,CUST1837,2023-01-29,105.25,Clothing,4,High Value,0,South
113686,CUST2747,2023-09-23,134.4,Home,6,High Value,0,Central
113687,CUST0049,2024-10-13,67.12,Electronics,10,High Value,0,South
113688,CUST2365,2024-08-08,92.57,Electronics,2,Occasional,0,North
113689,CUST1245,2023-05-25,109.12,Sports,1,Occasional,0,East
113690,CUST2253,2023-07-10,51.07,Sports,4,High Value,0,West
113691,CUST2238,2023-05-16,97.59,Electronics,7,High Value,0,East
113692,CUST2599,2024-05-15,128.47,Clothing,5,High Value,0,Central
113693,CUST0155,2022-05-07,41.41,Clothing,4,High Value,0,East
113694,CUST0535,2023-05-11,196.5,Clothing,5,High Value,0,South
113695,CUST0048,2022-10-03,32.74,Clothing,1,Occasional,0,East
113696,CUST2363,2023-11-10,168.26,Home,7,High Value,1,East
113697,CUST2686,2022-10-22,92.26,Electronics,3,High Value,0,South
113698,CUST0291,2023-09-24,78.88,Sports,2,Occasional,0,South
113699,CUST0538,2023-10-17,21.76,Home,6,High Value,0,Central
113700,CUST0588,2024-07-02,179.25,Clothing,5,High Value,0,East
113701,CUST1813,2024-06-24,89.93,Clothing,5,High Value,1,West
113702,CUST0403,2023-10-31,35.82,Sports,4,High Value,0,South
113703,CUST1888,2024-10-05,167.98,Home,3,High Value,0,East
113704,CUST1706,2022-02-25,106.43,Clothing,5,High Value,0,West
113705,CUST1026,2024-09-23,32.91,Electronics,3,High Value,0,North
113706,CUST1535,2023-03-18,83.97,Clothing,5,High Value,0,South
113707,CUST0573,2023-08-07,146.08,Sports,3,High Value,0,East
113708,CUST0365,2022-12-01,150.58,Electronics,4,High Value,1,East
113709,CUST0332,2023-06-04,41.72,Clothing,2,Occasional,1,South
113710,CUST1402,2024-05-21,29.04,Home,2,Occasional,0,South
113711,CUST0423,2023-08-12,176.71,Home,9,High Value,0,West
113712,CUST2299,2024-02-02,68.14,Clothing,4,High Value,0,South
113713,CUST0195,2024-05-07,146.94,Home,3,High Value,0,West
113714,CUST2566,2022-05-21,136.29,Home,5,High Value,0,Central
113715,CUST2887,2024-05-26,158.3,Clothing,3,High Value,0,West
113716,CUST2364,2022-10-22,104.03,Home,5,High Value,0,North
113717,CUST0928,2023-03-24,53.22,Sports,4,High Value,0,South
113718,CUST0388,2023-07-07,124.66,Home,7,High Value,0,North
113719,CUST2404,2023-05-12,127.9,Clothing,5,High Value,0,Central
113720,CUST1499,2022-09-18,84.69,Clothing,7,High Value,0,Central
113721,CUST2840,2022-05-22,23.7,Clothing,6,High Value,0,South
113722,CUST0651,2024-08-29,57.47,Home,5,High Value,0,West
113723,CUST1384,2024-10-16,170.11,Home,4,High Value,0,Central
113724,CUST1993,2023-02-03,28.82,Home,5,High Value,0,Central
113725,CUST2580,2023-01-05,174.69,Home,2,High Value,0,East
113726,CUST0713,2022-06-20,161.59,Home,3,High Value,0,Central
113727,CUST0955,2024-05-23,28.88,Electronics,5,High Value,0,Central
113728,CUST0148,2024-01-13,162.0,Sports,3,High Value,0,Central
113729,CUST1417,2024-08-10,44.19,Sports,2,Occasional,0,North
113730,CUST0203,2024-04-24,142.07,Clothing,5,High Value,0,Central
113731,CUST2887,2022-12-16,154.08,Clothing,4,High Value,1,East
113732,CUST1243,2023-04-22,22.85,Home,6,High Value,0,East
113733,CUST0986,2024-02-15,61.62,Home,2,Occasional,0,East
113734,CUST1571,2023-01-05,97.42,Sports,3,High Value,0,South
113735,CUST0765,2024-05-10,179.75,Clothing,3,High Value,0,East
113736,CUST1026,2024-03-17,36.54,Home,4,High Value,0,Central
113737,CUST1049,2023-07-14,45.81,Clothing,8,High Value,0,South
113738,CUST0397,2022-05-28,134.35,Clothing,7,High Value,0,North
113739,CUST0096,2023-06-02,134.17,Electronics,7,High Value,1,East
113740,CUST1428,2023-12-23,64.61,Electronics,5,High Value,0,West
113741,CUST0778,2024-08-22,87.32,Electronics,3,High Value,0,West
113742,CUST1231,2024-02-25,178.62,Electronics,2,High Value,0,South
113743,CUST0052,2022-02-21,184.94,Home,2,High Value,0,North
113744,CUST2822,2022-04-13,53.33,Clothing,9,High Value,0,Central
113745,CUST0046,2022-05-27,171.25,Sports,2,High Value,0,North
113746,CUST0848,2023-08-05,103.23,Sports,7,High Value,0,East
113747,CUST2560,2024-07-27,171.87,Electronics,2,High Value,0,East
113748,CUST2942,2022-07-27,138.34,Clothing,5,High Value,0,West
113749,CUST0184,2024-01-19,107.54,Sports,9,High Value,0,East
113750,CUST0652,2022-04-29,73.59,Home,5,High Value,0,West
113751,CUST1803,2023-04-10,90.1,Sports,0,New,0,West
113752,CUST2440,2024-05-20,40.92,Electronics,3,High Value,0,North
113753,CUST0599,2022-05-03,158.44,Clothing,7,High Value,0,West
113754,CUST2291,2023-09-14,99.55,Sports,5,High Value,0,East
113755,CUST2163,2023-01-19,160.09,Electronics,1,High Value,0,North
113756,CUST2468,2022-01-19,196.63,Sports,5,High Value,0,West
113757,CUST0009,2022-08-04,85.83,Electronics,6,High Value,0,South
113758,CUST0172,2022-03-10,174.81,Home,2,High Value,0,West
113759,CUST2391,2023-09-10,36.38,Sports,5,High Value,0,East
113760,CUST1668,2024-02-26,117.07,Electronics,2,Occasional,0,Central
113761,CUST2345,2024-03-23,41.99,Home,6,High Value,0,East
113762,CUST1791,2022-09-08,181.66,Electronics,4,High Value,0,West
113763,CUST2478,2024-11-12,129.67,Clothing,8,High Value,1,North
113764,CUST0325,2022-09-20,90.65,Sports,8,High Value,0,North
113765,CUST0870,2022-11-03,199.03,Sports,6,High Value,1,East
113766,CUST1725,2022-06-24,159.21,Home,7,High Value,0,West
113767,CUST1499,2022-07-14,99.06,Sports,8,High Value,0,East
113768,CUST0797,2022-09-16,154.64,Clothing,4,High Value,0,East
113769,CUST1903,2022-09-19,152.21,Clothing,5,High Value,0,Central
113770,CUST0168,2023-03-04,177.13,Electronics,5,High Value,0,West
113771,CUST0729,2022-03-22,21.03,Sports,9,High Value,0,East
113772,CUST0522,2024-10-29,56.31,Home,2,Occasional,0,West
113773,CUST1897,2023-06-22,174.96,Electronics,5,High Value,1,Central
113774,CUST2299,2024-04-23,97.53,Electronics,5,High Value,0,Central
113775,CUST1470,2023-05-03,109.75,Home,2,Occasional,0,West
113776,CUST0797,2023-02-09,140.03,Sports,5,High Value,0,West
113777,CUST1233,2022-03-03,106.99,Electronics,4,High Value,0,South
113778,CUST2932,2022-01-30,167.72,Sports,4,High Value,0,West
113779,CUST2639,2023-09-23,143.28,Electronics,4,High Value,0,North
113780,CUST2272,2022-08-04,171.0,Electronics,7,High Value,0,Central
113781,CUST1703,2023-12-10,42.93,Home,8,High Value,1,East
113782,CUST1656,2022-10-16,79.68,Clothing,8,High Value,0,South
113783,CUST1676,2023-04-04,113.3,Clothing,2,Occasional,0,West
113784,CUST0919,2024-01-16,168.38,Clothing,8,High Value,0,Central
113785,CUST0285,2023-04-03,133.67,Clothing,6,High Value,0,Central
113786,CUST0961,2024-10-25,64.75,Electronics,11,High Value,0,East
113787,CUST2126,2023-08-29,85.42,Home,3,High Value,0,East
113788,CUST2552,2022-08-28,80.0,Sports,5,High Value,0,East
113789,CUST1358,2023-05-06,130.68,Electronics,2,Occasional,0,Central
113790,CUST1913,2022-11-03,51.52,Electronics,8,High Value,0,East
113791,CUST1383,2023-12-18,170.96,Home,1,High Value,1,South
113792,CUST1858,2023-06-24,120.12,Sports,7,High Value,1,Central
113793,CUST2037,2024-05-21,58.83,Clothing,1,Occasional,0,North
113794,CUST1813,2024-08-30,41.03,Clothing,6,High Value,0,Central
113795,CUST1391,2024-07-13,48.41,Home,4,High Value,0,East
113796,CUST1685,2022-10-05,149.81,Electronics,5,High Value,0,Central
113797,CUST1777,2022-07-18,82.31,Sports,6,High Value,0,Central
113798,CUST2634,2023-05-13,68.69,Home,1,Occasional,0,West
113799,CUST1344,2024-07-23,178.81,Sports,4,High Value,0,Central
113800,CUST1346,2024-06-17,215.18,Clothing,7,High Value,1,Central
113801,CUST2144,2022-09-04,141.1,Home,3,High Value,0,East
113802,CUST1184,2023-06-14,117.43,Sports,6,High Value,0,East
113803,CUST1533,2024-08-29,71.87,Electronics,4,High Value,0,East
113804,CUST2970,2024-01-18,80.93,Sports,2,Occasional,0,West
113805,CUST2195,2022-09-09,35.88,Electronics,4,High Value,0,West
113806,CUST1662,2023-01-21,132.17,Electronics,5,High Value,0,West
113807,CUST1306,2023-02-17,37.45,Sports,1,Occasional,0,Central
113808,CUST2007,2024-05-01,40.49,Electronics,8,High Value,0,West
113809,CUST0870,2022-05-25,157.86,Sports,7,High Value,0,West
113810,CUST0801,2023-04-07,30.23,Electronics,3,High Value,0,South
113811,CUST1987,2022-09-10,92.21,Electronics,2,Occasional,0,West
113812,CUST0792,2024-08-22,80.02,Home,3,High Value,0,South
113813,CUST2836,2022-05-18,187.53,Home,1,High Value,0,North
113814,CUST0566,2024-02-07,120.18,Electronics,5,High Value,0,South
113815,CUST1347,2024-10-07,191.71,Electronics,4,High Value,0,North
113816,CUST1262,2024-08-12,156.58,Sports,3,High Value,0,East
113817,CUST0768,2023-12-02,101.88,Clothing,8,High Value,1,Central
113818,CUST0224,2022-08-28,115.99,Home,5,High Value,0,East
113819,CUST2758,2023-02-20,88.74,Sports,3,High Value,0,East
113820,CUST0822,2023-02-15,49.1,Electronics,5,High Value,0,Central
113821,CUST2571,2023-11-29,35.26,Clothing,3,High Value,1,Central
113822,CUST2882,2023-02-16,46.34,Electronics,7,High Value,0,North
113823,CUST2871,2024-09-25,138.08,Electronics,4,High Value,0,East
113824,CUST2404,2023-10-12,21.89,Sports,6,High Value,0,East
113825,CUST0769,2023-04-19,102.19,Home,5,High Value,0,North
113826,CUST2468,2024-10-25,178.06,Home,6,High Value,0,West
113827,CUST1453,2024-01-08,130.44,Home,3,High Value,0,North
113828,CUST2061,2024-12-04,169.18,Electronics,6,High Value,1,East
113829,CUST0266,2022-09-14,188.05,Clothing,6,High Value,0,East
113830,CUST2595,2024-09-16,80.77,Sports,1,Occasional,0,East
113831,CUST0195,2023-10-17,154.76,Home,4,High Value,0,East
113832,CUST2636,2022-11-21,219.47,Home,5,High Value,1,West
113833,CUST0175,2023-07-09,146.76,Electronics,3,High Value,0,South
113834,CUST0791,2023-03-30,84.06,Sports,7,High Value,0,Central
113835,CUST1439,2024-11-15,214.42,Electronics,6,High Value,1,South
113836,CUST1583,2024-05-15,115.96,Sports,3,High Value,0,Central
113837,CUST2010,2023-07-18,38.62,Home,10,High Value,0,Central
113838,CUST0340,2022-09-17,189.21,Electronics,3,High Value,0,West
113839,CUST2060,2023-05-05,161.44,Clothing,7,High Value,0,North
113840,CUST0947,2024-02-16,174.39,Clothing,3,High Value,0,Central
113841,CUST0284,2024-11-04,129.04,Sports,2,Occasional,1,West
113842,CUST1764,2023-11-21,109.38,Clothing,5,High Value,0,East
113843,CUST1523,2024-07-30,23.29,Sports,3,High Value,0,East
113844,CUST0227,2024-01-20,82.65,Clothing,7,High Value,0,Central
113845,CUST1316,2023-03-30,193.07,Sports,5,High Value,0,Central
113846,CUST1382,2024-04-05,175.01,Home,12,High Value,0,West
113847,CUST0962,2023-03-15,192.52,Home,4,High Value,0,North
113848,CUST2935,2023-12-02,73.92,Sports,6,High Value,0,East
113849,CUST0644,2024-01-23,177.22,Clothing,6,High Value,0,East
113850,CUST0855,2023-01-27,140.88,Sports,5,High Value,0,North
113851,CUST2383,2024-04-02,102.67,Sports,6,High Value,0,Central
113852,CUST2527,2024-08-21,193.03,Home,6,High Value,0,South
113853,CUST0816,2022-04-29,153.64,Clothing,5,High Value,0,West
113854,CUST2018,2022-01-23,127.07,Home,2,Occasional,0,South
113855,CUST0259,2023-08-12,28.94,Clothing,5,High Value,0,East
113856,CUST1193,2023-01-04,43.66,Clothing,7,High Value,0,South
113857,CUST1201,2022-05-30,51.57,Sports,3,High Value,0,West
113858,CUST1693,2022-12-01,121.04,Sports,5,High Value,1,Central
113859,CUST0598,2023-03-11,75.1,Sports,8,High Value,0,Central
113860,CUST1434,2023-03-27,181.94,Sports,2,High Value,0,North
113861,CUST0721,2024-12-20,88.68,Clothing,5,High Value,1,East
113862,CUST1989,2023-04-21,165.04,Electronics,3,High Value,0,Central
113863,CUST0383,2023-09-20,174.98,Clothing,7,High Value,0,Central
113864,CUST2244,2023-12-01,207.37,Home,3,High Value,1,South
113865,CUST2234,2024-11-19,44.56,Electronics,6,High Value,1,North
113866,CUST2927,2024-11-24,171.52,Home,5,High Value,1,South
113867,CUST1422,2024-10-13,175.13,Home,2,High Value,0,South
113868,CUST2706,2023-01-24,104.42,Electronics,8,High Value,0,South
113869,CUST1256,2024-09-17,162.52,Home,7,High Value,0,South
113870,CUST2551,2024-09-12,193.04,Sports,4,High Value,0,North
113871,CUST0767,2023-05-06,41.53,Home,3,High Value,0,North
113872,CUST0534,2024-10-12,42.96,Electronics,5,High Value,0,South
113873,CUST2112,2023-06-02,67.09,Clothing,1,Occasional,1,North
113874,CUST0465,2023-08-13,92.93,Home,5,High Value,0,West
113875,CUST0420,2024-07-04,195.98,Sports,6,High Value,0,East
113876,CUST1300,2022-10-21,61.86,Home,7,High Value,0,North
113877,CUST1508,2023-11-06,184.39,Sports,4,High Value,0,Central
113878,CUST2400,2022-09-09,121.79,Electronics,4,High Value,0,Central
113879,CUST1444,2024-09-23,80.98,Sports,4,High Value,0,South
113880,CUST0579,2022-12-04,146.31,Electronics,2,Occasional,0,South
113881,CUST1792,2023-11-22,35.91,Clothing,5,High Value,1,South
113882,CUST1196,2024-06-24,60.41,Clothing,6,High Value,1,East
113883,CUST0671,2023-05-06,75.73,Sports,6,High Value,0,North
113884,CUST1959,2023-11-07,79.01,Home,6,High Value,1,West
113885,CUST0609,2023-12-05,42.34,Clothing,6,High Value,1,North
113886,CUST0546,2024-03-23,67.91,Sports,4,High Value,0,North
113887,CUST2426,2024-06-16,195.44,Electronics,6,High Value,1,Central
113888,CUST1177,2024-01-22,187.43,Clothing,4,High Value,0,West
113889,CUST0459,2023-06-13,64.58,Home,4,High Value,0,Central
113890,CUST1820,2023-03-18,28.66,Home,3,High Value,0,West
113891,CUST0300,2022-11-16,49.63,Home,5,High Value,0,Central
113892,CUST2013,2023-01-22,192.98,Sports,8,High Value,0,West
113893,CUST1713,2022-01-15,29.57,Sports,5,High Value,0,South
113894,CUST0099,2024-08-25,39.75,Sports,5,High Value,0,Central
113895,CUST0490,2024-04-16,114.17,Electronics,3,High Value,0,West
113896,CUST0836,2023-03-04,172.5,Home,4,High Value,0,Central
113897,CUST2570,2024-12-16,74.97,Sports,6,High Value,1,West
113898,CUST0826,2022-01-27,91.58,Sports,1,Occasional,0,North
113899,CUST1408,2024-06-09,173.33,Clothing,5,High Value,0,East
113900,CUST2599,2022-07-07,68.03,Electronics,6,High Value,0,East
113901,CUST1629,2022-02-26,199.28,Electronics,5,High Value,0,Central
113902,CUST2157,2022-10-29,57.51,Clothing,3,High Value,0,North
113903,CUST0330,2023-07-31,64.55,Sports,3,High Value,0,East
113904,CUST0672,2022-10-04,59.73,Home,5,High Value,0,North
113905,CUST2133,2022-09-10,146.14,Sports,4,High Value,0,East
113906,CUST1833,2024-04-28,56.55,Home,3,High Value,0,West
113907,CUST2937,2024-02-11,105.2,Sports,2,Occasional,0,West
113908,CUST0218,2023-07-01,165.15,Home,6,High Value,0,East
113909,CUST0205,2023-01-11,30.47,Clothing,1,Occasional,0,Central
113910,CUST0857,2022-03-13,102.46,Electronics,8,High Value,0,East
113911,CUST2379,2024-11-04,64.99,Electronics,6,High Value,0,West
113912,CUST0777,2023-11-04,184.29,Clothing,6,High Value,0,East
113913,CUST1358,2023-04-22,63.59,Electronics,3,High Value,0,South
113914,CUST0007,2023-07-30,119.76,Sports,2,Occasional,0,West
113915,CUST2023,2024-12-27,38.39,Clothing,1,Occasional,0,South
113916,CUST2162,2022-07-11,79.32,Home,3,High Value,0,North
113917,CUST1130,2022-11-18,155.87,Clothing,7,High Value,1,South
113918,CUST0761,2023-05-19,84.47,Sports,4,High Value,0,East
113919,CUST0367,2022-09-19,81.62,Clothing,5,High Value,0,North
113920,CUST2073,2022-12-19,201.65,Home,4,High Value,1,South
113921,CUST2872,2022-04-06,181.98,Home,4,High Value,0,Central
113922,CUST2951,2023-09-25,50.81,Electronics,4,High Value,0,East
113923,CUST0426,2022-06-25,179.95,Clothing,8,High Value,0,East
113924,CUST0438,2022-08-19,33.68,Home,3,High Value,0,Central
113925,CUST2144,2024-08-03,133.75,Home,4,High Value,0,North
113926,CUST0826,2024-01-12,47.48,Clothing,2,Occasional,0,North
113927,CUST2501,2024-10-04,187.68,Home,6,High Value,0,Central
113928,CUST1009,2024-03-07,113.26,Home,5,High Value,0,South
113929,CUST2556,2022-11-26,110.48,Home,6,High Value,1,West
113930,CUST0438,2023-12-08,191.17,Electronics,4,High Value,0,North
113931,CUST2636,2024-06-30,121.84,Sports,6,High Value,0,West
113932,CUST1648,2023-05-02,58.51,Sports,3,High Value,0,East
113933,CUST1386,2022-02-16,195.2,Electronics,1,High Value,0,South
113934,CUST0993,2023-07-14,86.29,Electronics,6,High Value,0,Central
113935,CUST0965,2022-11-16,187.44,Electronics,3,High Value,0,Central
113936,CUST2847,2024-06-05,152.28,Clothing,8,High Value,1,West
113937,CUST0132,2024-11-10,29.81,Sports,6,High Value,0,South
113938,CUST2004,2024-11-24,145.14,Home,3,High Value,0,West
113939,CUST1952,2024-10-31,184.57,Electronics,2,High Value,0,East
113940,CUST2773,2023-07-08,190.64,Home,7,High Value,0,West
113941,CUST0369,2023-10-04,27.78,Electronics,1,Occasional,0,Central
113942,CUST2415,2023-10-20,89.57,Sports,4,High Value,0,East
113943,CUST1997,2023-08-04,87.14,Home,4,High Value,0,Central
113944,CUST1669,2022-05-29,131.36,Electronics,1,Occasional,0,South
113945,CUST2944,2023-02-09,30.31,Home,7,High Value,0,West
113946,CUST1416,2024-10-15,141.09,Clothing,3,High Value,0,South
113947,CUST0408,2024-02-15,171.93,Home,9,High Value,0,Central
113948,CUST1311,2023-01-22,139.59,Sports,3,High Value,0,North
113949,CUST1537,2024-05-29,175.14,Electronics,6,High Value,0,East
113950,CUST2359,2022-08-03,156.32,Sports,3,High Value,0,West
113951,CUST0920,2023-07-06,87.11,Clothing,3,High Value,0,East
113952,CUST0705,2022-06-19,175.17,Home,10,High Value,1,North
113953,CUST0571,2022-08-05,71.45,Electronics,4,High Value,0,West
113954,CUST1252,2023-03-21,179.24,Home,3,High Value,0,North
113955,CUST1495,2024-07-02,151.18,Home,2,High Value,0,East
113956,CUST1755,2022-10-20,159.97,Home,3,High Value,0,East
113957,CUST0517,2024-08-22,104.81,Clothing,5,High Value,0,West
113958,CUST2561,2023-06-14,166.4,Sports,2,High Value,1,East
113959,CUST0676,2022-12-28,203.72,Clothing,6,High Value,1,North
113960,CUST0153,2023-07-22,95.26,Sports,4,High Value,0,East
113961,CUST2794,2022-05-29,193.55,Home,6,High Value,0,West
113962,CUST2803,2023-07-10,199.55,Clothing,4,High Value,0,South
113963,CUST1156,2023-02-01,195.83,Clothing,1,High Value,0,East
113964,CUST0377,2022-08-26,146.3,Clothing,7,High Value,0,South
113965,CUST1159,2023-12-15,188.54,Clothing,6,High Value,0,West
113966,CUST1494,2024-10-31,27.46,Home,1,Occasional,0,North
113967,CUST1326,2022-07-02,39.38,Electronics,3,High Value,0,South
113968,CUST0806,2024-05-16,48.19,Sports,5,High Value,0,Central
113969,CUST2579,2024-08-12,54.01,Electronics,2,Occasional,0,West
113970,CUST0176,2022-09-04,77.18,Clothing,7,High Value,0,South
113971,CUST2696,2023-11-29,64.15,Clothing,4,High Value,1,West
113972,CUST2280,2022-12-25,105.92,Electronics,4,High Value,0,Central
113973,CUST1911,2023-12-16,50.34,Home,8,High Value,1,Central
113974,CUST1841,2024-01-08,86.06,Sports,3,High Value,0,South
113975,CUST1833,2022-01-22,141.74,Clothing,4,High Value,0,North
113976,CUST0635,2022-06-26,174.45,Clothing,5,High Value,1,East
113977,CUST0663,2023-06-05,203.0,Electronics,6,High Value,1,Central
113978,CUST0263,2024-10-20,150.79,Electronics,4,High Value,0,Central
113979,CUST0345,2023-09-25,124.44,Sports,4,High Value,0,East
113980,CUST0610,2023-05-31,78.43,Sports,5,High Value,0,Central
113981,CUST1163,2024-02-14,181.85,Electronics,6,High Value,0,Central
113982,CUST0349,2023-12-18,110.0,Home,7,High Value,1,Central
113983,CUST0182,2023-07-06,196.44,Home,3,High Value,0,East
113984,CUST1271,2023-03-29,66.77,Electronics,11,High Value,0,South
113985,CUST0183,2024-08-14,162.29,Clothing,5,High Value,0,North
113986,CUST0150,2024-05-26,62.4,Home,4,High Value,0,Central
113987,CUST2042,2024-07-08,64.04,Sports,11,High Value,0,West
113988,CUST1358,2022-09-04,161.83,Clothing,4,High Value,0,Central
113989,CUST0900,2023-02-12,56.93,Home,3,High Value,0,West
113990,CUST1706,2022-12-25,97.74,Electronics,6,High Value,0,South
113991,CUST2538,2023-08-30,188.91,Clothing,3,High Value,0,East
113992,CUST2116,2023-10-03,123.74,Home,3,High Value,0,East
113993,CUST1890,2022-08-08,132.1,Clothing,8,High Value,0,South
113994,CUST2376,2023-08-23,193.86,Sports,2,High Value,0,South
113995,CUST1819,2023-11-10,191.47,Sports,5,High Value,1,West
113996,CUST0387,2023-08-26,139.64,Home,4,High Value,0,South
113997,CUST2109,2023-07-31,35.09,Sports,4,High Value,0,West
113998,CUST0577,2022-12-26,96.56,Home,3,High Value,1,Central
113999,CUST0990,2024-09-01,144.77,Home,9,High Value,0,East
114000,CUST1185,2023-10-10,128.0,Electronics,9,High Value,0,South
114001,CUST1364,2022-06-09,123.91,Clothing,9,High Value,1,South
114002,CUST1721,2022-04-06,156.8,Electronics,7,High Value,0,East
114003,CUST0019,2022-11-21,158.58,Electronics,5,High Value,0,North
114004,CUST2309,2022-05-02,151.3,Sports,3,High Value,0,West
114005,CUST0673,2023-11-25,134.17,Electronics,5,High Value,1,Central
114006,CUST0919,2024-05-12,85.77,Clothing,9,High Value,0,North
114007,CUST1837,2023-03-21,172.67,Clothing,5,High Value,0,South
114008,CUST2317,2023-08-27,91.58,Home,4,High Value,0,West
114009,CUST1019,2024-07-09,122.71,Electronics,7,High Value,0,Central
114010,CUST0642,2024-08-18,105.92,Sports,3,High Value,0,North
114011,CUST2005,2022-05-11,45.63,Clothing,3,High Value,0,East
114012,CUST2423,2022-10-19,172.74,Electronics,3,High Value,0,Central
114013,CUST0345,2023-05-16,89.72,Sports,5,High Value,0,North
114014,CUST1430,2024-07-14,54.11,Home,3,High Value,0,West
114015,CUST2944,2022-09-29,54.99,Sports,8,High Value,0,West
114016,CUST1843,2023-03-18,112.78,Home,4,High Value,0,Central
114017,CUST2177,2022-02-24,149.64,Sports,4,High Value,0,South
114018,CUST2857,2024-07-04,193.13,Electronics,5,High Value,0,West
114019,CUST0678,2023-03-06,57.96,Sports,4,High Value,0,Central
114020,CUST2187,2023-01-18,72.73,Home,3,High Value,0,East
114021,CUST0720,2024-04-13,78.2,Sports,4,High Value,0,Central
114022,CUST2416,2022-03-21,107.99,Home,2,Occasional,0,Central
114023,CUST0800,2023-10-18,155.52,Electronics,3,High Value,0,West
114024,CUST0159,2024-01-31,135.57,Electronics,4,High Value,0,West
114025,CUST1517,2024-09-05,160.12,Home,7,High Value,0,West
114026,CUST2733,2023-07-26,138.96,Electronics,6,High Value,0,Central
114027,CUST0318,2024-07-16,104.5,Electronics,3,High Value,0,Central
114028,CUST0799,2024-02-07,173.17,Home,2,High Value,0,Central
114029,CUST1123,2022-12-04,70.87,Sports,5,High Value,1,East
114030,CUST2186,2024-08-22,34.22,Clothing,4,High Value,0,North
114031,CUST0651,2024-05-02,37.21,Electronics,6,High Value,0,Central
114032,CUST1841,2023-06-25,215.9,Clothing,4,High Value,1,East
114033,CUST0223,2022-03-23,38.1,Electronics,8,High Value,0,West
114034,CUST1371,2022-01-03,134.58,Electronics,2,Occasional,0,West
114035,CUST2276,2024-09-07,56.07,Clothing,7,High Value,0,South
114036,CUST1281,2024-01-06,132.45,Home,5,High Value,0,North
114037,CUST2960,2022-02-18,30.53,Clothing,7,High Value,0,East
114038,CUST1551,2024-05-23,197.78,Clothing,5,High Value,0,East
114039,CUST1870,2024-11-30,72.88,Sports,3,High Value,0,West
114040,CUST1573,2023-12-29,131.74,Electronics,3,High Value,1,East
114041,CUST1840,2022-05-06,163.46,Sports,3,High Value,0,North
114042,CUST0233,2023-08-08,127.42,Electronics,6,High Value,0,South
114043,CUST2864,2022-06-25,141.66,Electronics,4,High Value,1,Central
114044,CUST2834,2022-10-06,115.04,Electronics,4,High Value,0,West
114045,CUST2248,2023-11-13,181.55,Sports,5,High Value,0,South
114046,CUST2200,2024-07-25,79.72,Sports,4,High Value,0,Central
114047,CUST2357,2024-05-17,23.27,Clothing,8,High Value,0,West
