purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index
111672,CUST0561,2023-12-02,79.43,Sports,1,Occasional,1,Central,92.04
111673,CUST2362,2024-09-06,105.54,Sports,3,High Value,0,Central,84.85
111674,CUST0158,2024-12-11,177.11,Sports,5,High Value,0,South,142.9
111675,CUST0300,2024-01-12,96.61,Sports,4,High Value,0,South,77.33
111676,CUST2429,2024-06-26,32.49,Sports,1,Occasional,0,East,183.02
111677,CUST2158,2024-09-23,98.27,Electronics,2,Occasional,0,South,76.37
111678,CUST2640,2024-03-07,148.29,Clothing,4,High Value,0,South,83.45
111679,CUST0323,2023-05-13,171.56,Clothing,3,High Value,0,North,161.88
111680,CUST2269,2024-05-15,81.45,Clothing,3,High Value,0,East,71.78
111681,CUST0845,2024-06-17,193.14,Home,2,High Value,1,North,180.15
111682,CUST2927,2022-09-23,20.53,Sports,3,High Value,0,West,170.81
111683,CUST1429,2024-09-07,120.49,Electronics,6,High Value,0,Central,174.18
111684,CUST2334,2022-11-03,117.95,Clothing,5,High Value,1,South,171.33
111685,CUST0584,2023-11-21,48.59,Home,3,High Value,1,North,121.29
111686,CUST1074,2022-03-09,96.45,Sports,6,High Value,0,North,174.5
111687,CUST2364,2023-04-10,35.43,Home,7,High Value,0,Central,119.11
111688,CUST0613,2024-09-07,116.99,Home,4,High Value,0,West,114.85
111689,CUST2398,2023-06-23,202.68,Clothing,3,High Value,1,West,194.83
111690,CUST2621,2022-04-27,114.66,Clothing,3,High Value,0,East,113.39
111691,CUST2327,2024-07-07,77.83,Clothing,2,Occasional,0,South,64.05
111692,CUST2285,2024-05-15,58.67,Sports,4,High Value,0,North,90.8
111693,CUST2993,2023-03-13,140.65,Home,3,High Value,0,North,116.31
111694,CUST2256,2023-01-08,53.7,Electronics,4,High Value,0,South,153.71
111695,CUST2026,2024-10-09,121.24,Electronics,6,High Value,0,East,157.14
111696,CUST1558,2023-12-27,184.82,Home,4,High Value,1,West,149.81
111697,CUST2460,2024-12-06,27.72,Home,6,High Value,1,North,124.08
111698,CUST1796,2024-12-01,127.28,Home,2,Occasional,1,North,173.81
111699,CUST2291,2022-01-31,163.05,Home,4,High Value,0,Central,54.77
111700,CUST2682,2024-07-18,89.39,Electronics,4,High Value,0,South,96.24
111701,CUST1812,2022-05-18,157.63,Sports,3,High Value,0,East,95.41
111702,CUST1165,2022-11-27,169.01,Home,6,High Value,1,North,152.26
111703,CUST2412,2024-03-14,45.99,Sports,6,High Value,0,Central,196.2
111704,CUST2495,2023-12-24,53.47,Electronics,3,High Value,0,South,199.18
111705,CUST0838,2023-05-08,164.7,Home,3,High Value,0,West,65.69
111706,CUST1122,2024-11-10,146.11,Electronics,4,High Value,1,West,175.33
111707,CUST1386,2022-02-23,169.25,Electronics,4,High Value,0,North,73.73
111708,CUST2570,2022-07-09,46.28,Sports,7,High Value,0,North,55.48
111709,CUST2630,2022-06-23,199.61,Clothing,5,High Value,1,East,65.57
111710,CUST1004,2024-03-08,172.02,Electronics,8,High Value,0,East,123.63
111711,CUST0897,2024-09-02,168.9,Clothing,3,High Value,0,North,95.02
111712,CUST2297,2024-03-28,125.26,Clothing,3,High Value,0,East,176.86
111713,CUST1542,2023-05-30,144.68,Sports,2,Occasional,0,South,194.11
111714,CUST0904,2024-11-04,172.71,Home,5,High Value,1,North,144.38
111715,CUST1957,2024-10-26,110.41,Home,4,High Value,0,North,140.45
111716,CUST2791,2024-04-01,177.81,Electronics,1,High Value,0,North,144.42
111717,CUST1128,2023-12-20,129.2,Clothing,1,Occasional,1,South,176.51
111718,CUST0203,2022-07-15,136.19,Electronics,2,Occasional,0,Central,99.12
111719,CUST1551,2024-11-16,163.68,Electronics,5,High Value,0,East,181.78
111720,CUST1756,2022-07-15,40.22,Clothing,4,High Value,0,Central,106.76
111721,CUST1405,2024-04-04,21.32,Home,4,High Value,0,North,57.58
111722,CUST0586,2023-07-08,42.18,Electronics,2,Occasional,0,West,135.12
111723,CUST2294,2024-04-07,198.22,Home,6,High Value,0,Central,94.99
111724,CUST2456,2024-10-06,131.62,Sports,3,High Value,0,North,57.25
111725,CUST0780,2022-04-09,126.88,Electronics,0,New,0,Central,177.5
111726,CUST0728,2024-08-07,192.05,Clothing,4,High Value,0,North,72.19
111727,CUST1565,2023-06-24,72.89,Electronics,6,High Value,1,South,132.9
111728,CUST0341,2022-08-17,196.58,Clothing,5,High Value,0,Central,89.9
111729,CUST2305,2022-05-11,185.46,Sports,1,High Value,0,Central,62.7
111730,CUST1241,2023-09-06,56.48,Clothing,3,High Value,0,South,154.34
111731,CUST1936,2022-06-17,216.88,Home,9,High Value,1,North,92.77
111732,CUST1690,2024-12-22,29.33,Sports,6,High Value,0,North,68.54
111733,CUST0668,2024-04-02,183.21,Sports,5,High Value,0,Central,186.06
111734,CUST2659,2023-01-15,118.69,Home,6,High Value,0,Central,179.22
111735,CUST1500,2024-09-23,39.72,Home,3,High Value,0,South,157.71
111736,CUST0629,2024-09-24,47.58,Clothing,3,High Value,0,North,190.47
111737,CUST0298,2023-03-28,141.16,Sports,3,High Value,0,South,156.63
111738,CUST1659,2024-11-23,54.97,Sports,3,High Value,1,North,57.4
111739,CUST2005,2023-09-06,45.66,Sports,6,High Value,0,South,74.19
111740,CUST1077,2023-04-24,23.6,Sports,2,Occasional,0,North,75.28
111741,CUST2296,2023-08-24,62.22,Home,6,High Value,0,West,144.94
111742,CUST1891,2022-11-12,66.75,Electronics,1,Occasional,0,East,117.77
111743,CUST1901,2023-03-22,38.46,Electronics,5,High Value,0,South,197.26
111744,CUST1299,2022-10-10,89.83,Home,3,High Value,0,East,142.89
111745,CUST1098,2023-10-03,146.24,Sports,3,High Value,0,North,184.9
111746,CUST0852,2024-08-06,108.3,Sports,6,High Value,0,West,138.35
111747,CUST1110,2022-01-27,132.9,Sports,1,Occasional,0,Central,92.14
111748,CUST2825,2024-09-23,146.95,Clothing,1,Occasional,0,East,187.31
111749,CUST1389,2023-10-29,135.9,Home,2,Occasional,0,East,111.52
111750,CUST1876,2022-01-17,40.73,Electronics,4,High Value,0,North,133.13
111751,CUST2064,2022-07-28,75.55,Electronics,5,High Value,0,Central,188.48
111752,CUST2740,2023-04-04,21.88,Sports,3,High Value,0,North,96.02
111753,CUST2826,2023-08-19,139.39,Home,5,High Value,0,South,121.21
111754,CUST2962,2023-09-09,80.93,Sports,3,High Value,0,South,99.95
111755,CUST0863,2023-01-06,45.62,Sports,4,High Value,0,South,58.03
111756,CUST1453,2023-08-31,173.69,Home,9,High Value,0,South,169.3
111757,CUST1926,2022-10-11,191.54,Home,0,High Value,0,East,116.19
111758,CUST2238,2022-01-26,153.24,Home,6,High Value,0,West,148.2
111759,CUST1069,2023-09-19,66.37,Home,3,High Value,0,East,159.23
111760,CUST1440,2022-12-03,117.45,Clothing,2,Occasional,1,East,110.63
111761,CUST1918,2024-05-04,104.53,Home,8,High Value,0,East,182.73
111762,CUST1675,2023-10-05,75.59,Clothing,5,High Value,0,South,140.29
111763,CUST1346,2022-10-21,126.89,Home,4,High Value,0,North,180.46
111764,CUST1975,2022-10-01,188.54,Sports,6,High Value,0,South,114.59
111765,CUST1792,2024-03-04,125.69,Electronics,4,High Value,0,West,125.12
111766,CUST0721,2022-10-24,41.63,Home,2,Occasional,0,South,191.64
111767,CUST0994,2023-05-08,51.38,Electronics,2,Occasional,0,Central,191.43
111768,CUST0728,2023-02-09,171.0,Sports,5,High Value,0,North,105.42
111769,CUST2904,2022-09-16,168.9,Home,4,High Value,0,Central,108.58
111770,CUST0110,2023-08-31,35.49,Home,6,High Value,0,North,105.83
111771,CUST0918,2023-10-02,81.52,Clothing,2,Occasional,0,North,187.61
111772,CUST0380,2023-07-10,131.5,Clothing,2,Occasional,0,East,55.02
111773,CUST1662,2024-01-11,84.05,Clothing,4,High Value,0,West,196.53
111774,CUST1629,2023-09-01,36.2,Home,4,High Value,0,West,114.05
111775,CUST2345,2022-07-28,179.09,Electronics,1,High Value,0,East,122.12
111776,CUST2864,2022-05-14,32.49,Electronics,5,High Value,0,East,187.23
111777,CUST2269,2023-10-24,127.51,Home,4,High Value,0,East,181.75
111778,CUST2603,2023-06-01,116.86,Sports,6,High Value,0,West,67.33
111779,CUST0309,2024-01-03,138.76,Clothing,3,High Value,0,Central,186.18
111780,CUST2455,2022-03-17,31.99,Electronics,1,Occasional,0,East,138.97
111781,CUST2207,2022-05-19,186.43,Sports,3,High Value,0,East,147.75
111782,CUST1046,2024-12-27,207.56,Electronics,4,High Value,1,East,130.18
111783,CUST0451,2024-12-05,65.45,Home,5,High Value,1,North,172.51
111784,CUST2743,2022-06-09,59.0,Clothing,5,High Value,0,North,138.86
111785,CUST2761,2023-11-01,162.59,Clothing,7,High Value,1,Central,149.99
111786,CUST1377,2024-06-11,56.42,Clothing,4,High Value,0,North,126.34
111787,CUST0405,2022-03-18,53.36,Sports,4,High Value,0,South,61.19
111788,CUST2876,2022-02-11,178.46,Home,5,High Value,0,South,169.92
111789,CUST0077,2022-04-22,139.12,Electronics,4,High Value,0,South,166.28
111790,CUST2888,2022-03-01,38.14,Home,0,New,0,North,179.33
111791,CUST0630,2023-06-03,112.41,Clothing,4,High Value,1,West,69.07
111792,CUST2557,2024-09-07,80.21,Clothing,5,High Value,0,East,73.9
111793,CUST0366,2024-12-14,211.36,Sports,4,High Value,1,Central,162.89
111794,CUST1385,2022-07-16,38.38,Home,7,High Value,0,South,133.54
111795,CUST1566,2022-12-06,176.12,Electronics,3,High Value,0,Central,51.24
111796,CUST2993,2022-09-07,21.18,Home,4,High Value,0,East,57.93
111797,CUST0020,2023-03-07,97.04,Home,3,High Value,0,West,131.59
111798,CUST1568,2024-07-24,35.27,Electronics,3,High Value,0,East,105.54
111799,CUST2393,2023-07-13,113.97,Sports,1,Occasional,0,South,98.48
111800,CUST2516,2024-10-31,26.65,Electronics,2,Occasional,0,North,129.89
111801,CUST2803,2024-09-19,34.75,Home,4,High Value,0,Central,148.9
111802,CUST1313,2023-06-11,73.81,Clothing,2,Occasional,0,South,111.34
111803,CUST1499,2022-05-20,73.82,Clothing,5,High Value,0,South,124.31
111804,CUST1525,2024-01-08,189.34,Clothing,1,High Value,0,North,107.13
111805,CUST0575,2023-07-09,26.88,Sports,1,Occasional,0,Central,191.77
111806,CUST0895,2022-08-19,170.88,Home,1,High Value,0,North,79.48
111807,CUST2755,2023-07-03,116.24,Electronics,7,High Value,0,West,95.25
111808,CUST2298,2022-04-03,73.09,Clothing,1,Occasional,0,East,177.27
111809,CUST2272,2024-05-11,80.76,Home,4,High Value,0,North,152.85
111810,CUST2472,2023-08-21,70.47,Clothing,3,High Value,0,East,173.61
111811,CUST1054,2024-02-06,170.41,Sports,7,High Value,0,North,190.77
111812,CUST0198,2024-07-04,88.06,Home,4,High Value,0,Central,187.86
111813,CUST2946,2022-05-22,93.49,Home,3,High Value,0,West,171.82
111814,CUST0367,2023-06-24,158.82,Home,3,High Value,0,South,143.65
111815,CUST2649,2022-08-31,144.77,Electronics,8,High Value,0,South,84.62
111816,CUST0702,2022-01-13,145.36,Home,9,High Value,0,West,188.86
111817,CUST0808,2024-11-01,163.07,Sports,4,High Value,1,West,119.35
111818,CUST1897,2024-02-02,149.05,Clothing,3,High Value,0,East,183.09
111819,CUST1262,2024-08-12,153.79,Electronics,5,High Value,0,West,74.54
111820,CUST0282,2022-04-25,120.86,Clothing,7,High Value,0,East,170.46
111821,CUST1983,2022-07-27,147.97,Sports,4,High Value,0,Central,182.42
111822,CUST0463,2024-09-15,24.83,Sports,2,Occasional,0,South,107.29
111823,CUST1833,2022-07-30,193.13,Home,2,High Value,0,East,110.55
111824,CUST1370,2023-08-31,95.88,Sports,4,High Value,0,Central,74.84
111825,CUST0985,2022-08-28,105.62,Clothing,5,High Value,0,North,83.79
111826,CUST0719,2023-04-30,60.74,Electronics,3,High Value,0,South,188.82
111827,CUST0883,2022-04-11,128.47,Electronics,2,Occasional,0,East,79.23
111828,CUST1769,2024-11-18,129.02,Clothing,3,High Value,0,East,191.47
111829,CUST1806,2023-02-15,179.94,Clothing,3,High Value,0,South,122.52
111830,CUST1852,2022-03-31,90.06,Sports,2,Occasional,0,West,64.16
111831,CUST1377,2024-10-13,99.55,Electronics,5,High Value,0,North,180.94
111832,CUST0099,2022-08-16,129.8,Clothing,1,Occasional,0,Central,67.11
111833,CUST1066,2023-08-17,26.92,Clothing,1,Occasional,0,North,180.72
111834,CUST2185,2024-02-24,74.38,Clothing,6,High Value,0,West,105.33
111835,CUST2917,2024-07-21,82.08,Sports,6,High Value,0,Central,67.17
111836,CUST0622,2024-10-29,118.83,Electronics,6,High Value,0,North,59.15
111837,CUST2409,2022-11-29,122.89,Sports,1,Occasional,0,North,158.79
111838,CUST2513,2023-01-14,134.47,Sports,1,Occasional,0,South,125.87
111839,CUST1633,2023-04-04,167.88,Home,5,High Value,0,South,189.18
111840,CUST0897,2024-04-23,108.84,Clothing,4,High Value,0,South,87.97
111841,CUST2968,2022-06-02,76.56,Clothing,4,High Value,0,South,113.59
111842,CUST2271,2024-05-05,183.73,Sports,8,High Value,0,North,118.92
111843,CUST2381,2023-11-14,96.89,Clothing,3,High Value,1,East,73.03
111844,CUST2249,2024-03-22,117.02,Electronics,2,Occasional,0,Central,58.66
111845,CUST2683,2022-06-16,203.75,Clothing,7,High Value,1,East,168.28
111846,CUST1205,2023-09-28,180.17,Clothing,2,High Value,0,East,165.66
111847,CUST0816,2022-12-23,137.52,Home,0,New,1,North,104.92
111848,CUST2976,2023-05-06,109.87,Clothing,7,High Value,0,North,199.46
111849,CUST2289,2023-09-10,140.84,Sports,6,High Value,0,North,163.95
111850,CUST1712,2023-01-03,186.4,Home,5,High Value,0,North,191.07
111851,CUST0617,2022-03-24,92.12,Electronics,6,High Value,0,West,161.9
111852,CUST1045,2022-05-07,183.77,Home,4,High Value,0,West,188.02
111853,CUST1189,2024-12-15,95.12,Electronics,4,High Value,0,South,77.49
111854,CUST0599,2024-05-22,96.57,Electronics,7,High Value,0,North,63.05
111855,CUST0237,2024-03-31,79.57,Clothing,4,High Value,0,North,154.97
111856,CUST2455,2024-06-23,189.51,Sports,2,High Value,1,South,148.75
111857,CUST1122,2024-10-26,48.12,Sports,5,High Value,0,Central,170.61
111858,CUST1398,2022-12-15,48.31,Sports,2,Occasional,1,North,66.62
111859,CUST0133,2024-07-10,190.78,Clothing,3,High Value,0,South,162.82
111860,CUST0753,2023-05-06,92.56,Electronics,2,Occasional,0,North,55.03
111861,CUST2332,2022-09-07,159.78,Clothing,4,High Value,0,West,58.16
111862,CUST2335,2022-06-24,190.41,Clothing,2,High Value,1,North,100.93
111863,CUST0560,2024-04-18,168.91,Sports,4,High Value,0,South,128.61
111864,CUST1101,2023-08-18,92.19,Clothing,0,New,0,East,101.97
111865,CUST0811,2023-02-19,162.32,Home,9,High Value,0,Central,149.82
111866,CUST2807,2022-10-10,165.04,Clothing,2,High Value,0,West,143.26
111867,CUST0191,2023-11-14,161.93,Clothing,2,High Value,1,North,197.46
111868,CUST2683,2023-01-12,47.75,Clothing,8,High Value,0,West,110.81
111869,CUST2049,2024-01-21,182.65,Sports,5,High Value,0,East,137.76
111870,CUST1680,2024-01-31,176.7,Sports,7,High Value,0,Central,87.57
111871,CUST2724,2024-05-14,44.14,Sports,2,Occasional,0,West,128.29
111872,CUST0320,2023-11-18,126.27,Electronics,5,High Value,1,East,126.48
111873,CUST0706,2024-08-30,145.37,Home,8,High Value,0,West,135.94
111874,CUST2616,2022-08-23,28.35,Electronics,1,Occasional,0,Central,108.25
111875,CUST1116,2024-07-10,91.01,Home,3,High Value,0,North,71.37
111876,CUST2807,2024-08-23,82.13,Clothing,3,High Value,0,East,106.85
111877,CUST2750,2023-10-27,136.42,Sports,4,High Value,0,Central,82.7
111878,CUST2388,2023-02-12,184.34,Home,4,High Value,0,North,145.12
111879,CUST2029,2022-09-18,38.75,Electronics,4,High Value,0,East,184.48
111880,CUST2920,2022-10-25,79.85,Electronics,6,High Value,0,North,85.14
111881,CUST2797,2022-06-19,65.89,Electronics,4,High Value,0,North,170.78
111882,CUST0551,2023-11-03,202.03,Electronics,2,High Value,1,Central,154.39
111883,CUST0328,2024-02-27,101.13,Clothing,1,Occasional,0,East,147.08
111884,CUST2704,2024-10-31,33.37,Clothing,3,High Value,0,Central,193.56
111885,CUST1795,2022-03-20,164.06,Clothing,4,High Value,0,West,149.97
111886,CUST0078,2024-05-27,53.08,Home,4,High Value,0,Central,129.79
111887,CUST1075,2024-11-29,89.02,Clothing,6,High Value,1,West,65.44
111888,CUST0378,2022-09-06,52.71,Electronics,4,High Value,0,Central,144.12
111889,CUST0808,2024-02-15,48.9,Electronics,5,High Value,0,North,155.31
111890,CUST0304,2024-05-10,131.96,Electronics,3,High Value,0,South,167.82
111891,CUST2258,2023-10-20,41.09,Sports,4,High Value,0,South,152.16
111892,CUST2674,2024-10-30,163.72,Electronics,4,High Value,0,Central,101.23
111893,CUST2874,2023-10-14,163.01,Sports,1,High Value,0,South,142.58
111894,CUST0812,2023-06-19,141.31,Clothing,4,High Value,1,Central,52.41
111895,CUST2588,2022-04-18,90.26,Sports,3,High Value,0,East,179.19
111896,CUST2826,2024-11-22,60.83,Electronics,6,High Value,0,Central,129.52
111897,CUST1783,2024-05-11,139.43,Home,4,High Value,0,West,91.31
111898,CUST2021,2022-05-20,37.43,Home,3,High Value,0,East,198.49
111899,CUST1478,2024-01-29,50.5,Electronics,5,High Value,0,Central,136.43
111900,CUST1212,2024-02-06,171.84,Electronics,7,High Value,0,Central,137.98
111901,CUST1088,2024-12-25,136.01,Clothing,1,Occasional,0,South,117.8
111902,CUST1638,2023-08-30,92.95,Sports,2,Occasional,0,South,146.54
111903,CUST0426,2024-02-12,124.16,Electronics,4,High Value,0,South,92.22
111904,CUST0830,2022-01-06,124.38,Clothing,7,High Value,0,South,61.48
111905,CUST1384,2023-11-20,25.79,Sports,5,High Value,1,East,143.91
111906,CUST2416,2022-08-16,185.42,Clothing,4,High Value,0,North,97.51
111907,CUST0084,2024-01-08,62.39,Home,7,High Value,0,East,170.16
111908,CUST2351,2024-12-17,59.6,Clothing,8,High Value,1,South,70.18
111909,CUST1078,2023-12-04,69.77,Home,5,High Value,1,East,91.4
111910,CUST2612,2024-01-14,145.23,Electronics,6,High Value,0,East,169.36
111911,CUST2324,2022-09-21,132.19,Electronics,6,High Value,0,South,99.33
111912,CUST1802,2024-11-24,110.44,Sports,3,High Value,1,West,176.94
111913,CUST0788,2022-06-15,107.89,Electronics,6,High Value,1,Central,87.23
111914,CUST1485,2024-04-21,169.84,Sports,1,High Value,0,North,105.36
111915,CUST0449,2023-06-24,151.75,Home,2,High Value,1,Central,81.93
111916,CUST0696,2022-06-13,119.21,Home,0,New,0,East,83.24
111917,CUST2082,2024-06-16,70.09,Home,6,High Value,1,North,106.6
111918,CUST0598,2023-03-29,191.41,Sports,3,High Value,0,East,141.78
111919,CUST0249,2023-08-20,107.86,Sports,2,Occasional,0,East,142.9
111920,CUST1344,2023-04-13,25.64,Home,10,High Value,0,Central,66.58
111921,CUST0258,2024-03-09,155.83,Clothing,6,High Value,0,Central,67.62
111922,CUST1438,2022-10-24,145.11,Clothing,3,High Value,0,Central,136.79
111923,CUST2014,2023-01-14,65.9,Electronics,3,High Value,0,South,146.46
111924,CUST1876,2024-05-11,117.17,Electronics,5,High Value,0,North,146.47
111925,CUST2847,2023-04-05,178.72,Home,8,High Value,0,West,182.21
111926,CUST2095,2022-02-10,39.3,Sports,6,High Value,0,North,190.83
111927,CUST0434,2024-01-26,95.26,Clothing,2,Occasional,0,West,172.92
111928,CUST0466,2024-03-17,158.12,Sports,7,High Value,0,South,138.01
111929,CUST1885,2022-08-02,112.14,Clothing,9,High Value,0,South,84.17
111930,CUST1083,2022-06-20,201.38,Clothing,4,High Value,1,South,129.56
111931,CUST0418,2023-05-11,83.47,Home,3,High Value,0,South,150.3
111932,CUST2656,2023-08-13,175.16,Clothing,6,High Value,0,West,169.42
111933,CUST2262,2023-09-14,174.69,Home,3,High Value,0,North,78.51
111934,CUST2107,2022-12-18,175.07,Sports,9,High Value,1,Central,181.49
111935,CUST2427,2023-02-02,67.14,Clothing,6,High Value,0,North,141.1
111936,CUST2631,2024-11-18,110.35,Sports,7,High Value,1,Central,135.42
111937,CUST0625,2022-05-23,68.65,Clothing,6,High Value,0,Central,84.98
111938,CUST0357,2024-11-02,127.64,Electronics,3,High Value,1,Central,83.9
111939,CUST1104,2024-08-22,76.62,Electronics,3,High Value,0,East,156.21
111940,CUST0483,2022-12-30,163.91,Clothing,6,High Value,1,South,153.41
111941,CUST2320,2024-08-28,52.35,Electronics,2,Occasional,0,West,86.06
111942,CUST0380,2024-06-13,177.8,Home,3,High Value,1,North,64.35
111943,CUST0772,2024-11-23,28.45,Sports,5,High Value,0,North,192.58
111944,CUST1332,2024-12-07,192.46,Electronics,10,High Value,1,North,145.75
111945,CUST2040,2022-07-07,52.73,Home,2,Occasional,0,East,85.08
111946,CUST0163,2024-11-14,112.16,Clothing,3,High Value,1,North,184.76
111947,CUST0619,2024-04-17,124.81,Sports,5,High Value,0,East,92.35
111948,CUST1822,2022-03-16,119.49,Home,3,High Value,0,Central,96.81
111949,CUST2683,2024-12-31,31.44,Sports,9,High Value,1,East,171.17
111950,CUST0913,2023-04-21,161.85,Clothing,2,High Value,0,East,190.11
111951,CUST1974,2023-03-25,54.09,Sports,3,High Value,0,North,83.15
111952,CUST1272,2023-04-13,74.23,Sports,6,High Value,0,North,168.86
111953,CUST1896,2022-05-30,101.17,Clothing,5,High Value,0,West,158.36
111954,CUST2118,2024-04-16,121.77,Electronics,3,High Value,0,East,131.98
111955,CUST2291,2024-04-12,144.31,Clothing,5,High Value,0,South,54.08
111956,CUST0347,2023-06-04,163.89,Electronics,3,High Value,0,North,173.75
111957,CUST1294,2024-10-31,78.3,Home,7,High Value,0,East,120.66
111958,CUST1793,2024-07-16,122.33,Clothing,4,High Value,0,East,121.36
111959,CUST2480,2024-05-26,145.9,Clothing,2,Occasional,0,Central,65.32
111960,CUST0609,2024-05-05,34.41,Electronics,5,High Value,0,North,128.19
111961,CUST2867,2022-01-09,193.53,Home,2,High Value,0,East,56.5
111962,CUST2404,2022-03-02,146.59,Clothing,5,High Value,0,East,156.08
111963,CUST1720,2022-10-03,184.17,Electronics,8,High Value,0,Central,183.76
111964,CUST0611,2023-08-19,97.61,Clothing,5,High Value,0,North,67.67
111965,CUST0658,2024-05-19,192.45,Electronics,5,High Value,0,West,176.82
111966,CUST2975,2023-01-31,78.05,Clothing,3,High Value,0,West,97.37
111967,CUST1291,2024-08-01,99.61,Home,6,High Value,0,East,61.15
111968,CUST2624,2023-11-30,110.53,Electronics,5,High Value,1,Central,170.46
111969,CUST1020,2023-06-04,123.5,Sports,4,High Value,0,West,85.43
111970,CUST0675,2024-09-03,118.71,Home,1,Occasional,0,West,143.78
111971,CUST0679,2022-11-15,137.4,Electronics,2,Occasional,0,Central,118.6
111972,CUST0829,2024-09-20,93.14,Electronics,8,High Value,0,North,112.61
111973,CUST2710,2023-05-30,54.49,Sports,5,High Value,0,West,161.21
111974,CUST0850,2024-05-11,169.95,Electronics,2,High Value,0,West,57.14
111975,CUST2190,2023-06-22,152.46,Clothing,2,High Value,0,Central,168.38
111976,CUST1657,2024-06-26,123.01,Sports,4,High Value,0,South,178.83
111977,CUST1021,2024-04-02,191.26,Electronics,2,High Value,0,North,121.6
111978,CUST1859,2024-03-11,130.25,Electronics,2,Occasional,0,North,197.64
111979,CUST1129,2022-12-11,176.47,Home,4,High Value,1,North,191.75
111980,CUST2494,2022-10-18,152.69,Electronics,4,High Value,0,East,169.12
111981,CUST1938,2024-06-11,171.29,Electronics,1,High Value,1,South,181.31
111982,CUST2145,2023-07-30,162.02,Clothing,4,High Value,0,South,59.52
111983,CUST1215,2023-01-16,194.66,Home,2,High Value,0,Central,118.84
111984,CUST1006,2022-08-01,190.08,Clothing,3,High Value,0,South,90.58
111985,CUST0945,2022-01-23,169.28,Clothing,3,High Value,0,South,163.53
111986,CUST2330,2023-12-17,148.25,Electronics,5,High Value,0,West,185.6
111987,CUST1870,2023-05-28,144.34,Sports,2,Occasional,0,South,84.69
111988,CUST0253,2024-06-25,74.29,Clothing,6,High Value,1,Central,195.01
111989,CUST1781,2023-11-30,204.76,Sports,6,High Value,1,North,172.77
111990,CUST0651,2023-10-31,92.45,Clothing,6,High Value,0,West,149.2
111991,CUST2948,2023-08-17,24.79,Home,4,High Value,0,West,119.01
111992,CUST0091,2024-04-07,179.35,Sports,6,High Value,0,Central,80.59
111993,CUST2277,2023-03-24,193.49,Electronics,4,High Value,0,East,149.09
111994,CUST0271,2024-11-09,136.52,Electronics,8,High Value,1,East,84.06
111995,CUST1609,2023-12-25,30.39,Clothing,5,High Value,1,South,141.28
111996,CUST0969,2024-09-30,37.53,Electronics,3,High Value,0,North,70.16
111997,CUST0081,2023-07-27,42.42,Home,3,High Value,0,East,184.19
111998,CUST1850,2023-02-24,130.44,Clothing,4,High Value,0,West,97.78
111999,CUST0877,2024-09-13,198.99,Home,5,High Value,0,Central,151.92
112000,CUST2459,2024-05-21,100.65,Electronics,0,New,0,East,180.14
112001,CUST0885,2023-12-02,129.55,Clothing,4,High Value,1,South,139.01
112002,CUST0431,2022-04-16,35.4,Clothing,3,High Value,0,North,189.45
112003,CUST2984,2023-10-01,103.55,Sports,3,High Value,0,East,128.99
112004,CUST2776,2024-08-15,64.0,Electronics,8,High Value,0,West,87.84
112005,CUST1635,2024-05-20,63.66,Sports,7,High Value,0,West,165.87
112006,CUST2798,2024-12-21,138.91,Clothing,5,High Value,1,East,146.67
112007,CUST0471,2024-04-11,179.41,Sports,4,High Value,0,North,183.42
112008,CUST0490,2023-04-28,87.61,Home,2,Occasional,0,Central,66.09
112009,CUST0343,2022-06-18,125.93,Home,4,High Value,0,West,192.56
112010,CUST2843,2023-05-03,64.42,Electronics,3,High Value,0,West,63.18
112011,CUST2867,2024-07-24,115.49,Home,3,High Value,0,West,166.52
112012,CUST2763,2024-05-15,112.17,Home,3,High Value,0,Central,78.32
112013,CUST2885,2023-07-11,157.74,Electronics,3,High Value,0,South,115.32
112014,CUST0664,2022-06-05,45.35,Clothing,5,High Value,0,South,171.48
112015,CUST2552,2023-04-14,152.62,Sports,3,High Value,0,North,165.61
112016,CUST1342,2023-12-14,156.62,Clothing,5,High Value,0,North,66.87
112017,CUST0127,2022-09-18,23.45,Home,3,High Value,0,South,65.86
112018,CUST2623,2023-08-13,109.12,Home,6,High Value,0,Central,129.61
112019,CUST0423,2023-04-08,92.68,Home,5,High Value,0,North,121.87
112020,CUST0673,2022-12-26,48.2,Clothing,1,Occasional,0,Central,199.79
112021,CUST0244,2024-05-13,136.69,Home,5,High Value,0,East,166.79
112022,CUST0332,2022-02-02,51.7,Electronics,2,Occasional,0,East,88.0
112023,CUST0315,2023-08-17,68.99,Clothing,2,Occasional,0,East,136.77
112024,CUST1226,2023-06-27,131.13,Home,6,High Value,1,West,193.87
112025,CUST2839,2024-08-28,62.02,Sports,1,Occasional,0,South,183.68
112026,CUST2483,2024-12-24,71.56,Home,8,High Value,1,West,138.5
112027,CUST0996,2023-06-02,170.34,Clothing,3,High Value,1,East,181.05
112028,CUST1355,2023-02-19,48.94,Electronics,5,High Value,0,North,132.03
112029,CUST1759,2024-06-20,47.05,Home,7,High Value,1,Central,100.9
112030,CUST1073,2022-10-09,95.91,Home,4,High Value,0,Central,166.36
112031,CUST0568,2024-05-11,57.31,Clothing,8,High Value,0,East,189.28
112032,CUST0470,2024-05-03,173.16,Home,7,High Value,0,East,91.84
